Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,General C&D Debris,2019,"Oyster Bay, NY, USA",41761.29,Incoming,,40.7893778,-73.5358541
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Concrete,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",75113.79,Outgoing,Transferred,40.7433395,-73.4136276
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Concrete,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",75113.79,Outgoing,AOC,40.8007112,-72.9232204
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Concrete,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",75113.79,Outgoing,Disposed,40.8007112,-72.9232204
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Concrete,2019,"Riverhead, NY 11901, USA",75113.79,Outgoing,Recycled,40.9170435,-72.6620402
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Bulk Metal (from C&D Debris),2019,"4250 Boston Rd, Bronx, NY 10475, USA",735.02,Outgoing,Recycled,40.8881733,-73.8220372
[52W01],Crown Recycling Facility,-72.71739371,40.94584278,Transfer Facility,Unadulterated Wood,2019,"12 Mill Brook Rd, Plainfield, CT 06374, USA",360.19,Outgoing,Recycled,41.6640548,-71.9243392
[52W169R],Cutchogue Materials and Recycling,-72.50185351,41.02590308,Transfer Facility,Concrete,2019,"Southold, NY, USA",1879.8,Incoming,,41.0801973,-72.4731529
[52W169R],Cutchogue Materials and Recycling,-72.50185351,41.02590308,Transfer Facility,Yard Waste,2019,"Southold, NY, USA",1310.4,Incoming,,41.0801973,-72.4731529
[52W169R],Cutchogue Materials and Recycling,-72.50185351,41.02590308,Transfer Facility,Concrete,2020,"Southold, NY, USA",7158.4,Incoming,,41.0801973,-72.4731529
[52W169R],Cutchogue Materials and Recycling,-72.50185351,41.02590308,Transfer Facility,Yard Waste,2020,"Southold, NY, USA",945.5,Incoming,,41.0801973,-72.4731529
[52W100R],D'Agostino Brothers Enterprises Inc,-73.27050011,40.87010308,Transfer Facility,Asphalt and Road Material,2019,"Suffolk County, NY, USA",8050,Incoming,,40.9848784,-72.6151169
[52W100R],D'Agostino Brothers Enterprises Inc,-73.27050011,40.87010308,Transfer Facility,Masonry,2019,"Suffolk County, NY, USA",140,Incoming,,40.9848784,-72.6151169
[52W100R],D'Agostino Brothers Enterprises Inc,-73.27050011,40.87010308,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",5030,Incoming,,40.9848784,-72.6151169
[52W100R],D'Agostino Brothers Enterprises Inc,-73.27050011,40.87010308,Transfer Facility,Soil,2019,"Suffolk County, NY, USA",525,Incoming,,40.9848784,-72.6151169
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",1059.52,Incoming,,40.7830603,-73.9712488
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",26843,Incoming,,40.7830603,-73.9712488
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA",4251,Incoming,,40.7830603,-73.9712488
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Wood,2019,"Manhattan, New York, NY, USA",920,Incoming,,40.7830603,-73.9712488
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Metals,2019,"Manhattan, New York, NY, USA",1109.3,Incoming,,40.7830603,-73.9712488
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Construction and Demolition Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",26843,Outgoing,Transferred,40.7433395,-73.4136276
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Bulk Metal (from C&D Debris),2019,"125 Hopper St, Westbury, NY 11590, USA",1109.3,Outgoing,Recycled,40.7574934,-73.5661563
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Concrete,2019,"702 Grand Blvd, Westbury, NY 11590, USA",1059.32,Outgoing,Recycled,40.7474843,-73.5551862
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Soil,2019,"445 Horseblock Road, Yaphank, NY 11980, USA",4251,Outgoing,Recycled,40.8042467,-72.9196588
[30M19],Daniel Finley Allen & Co Inc,-73.56175513,40.75900685,Transfer Facility,Unadulterated Wood,2019,"4515 2nd St E, Fort Drum, NY 13602, USA",920,Outgoing,Recycled,44.036614,-75.7717586
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"Babylon, NY, USA",4258.29,Incoming,,40.7107127,-73.3673169
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"Brookhaven, NY, USA",4258.29,Incoming,,40.8273786,-72.995048
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"Huntington, NY, USA",4258.29,Incoming,,40.8681539,-73.425676
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"57 Field St, West Babylon, NY 11704, USA",7164,Outgoing,Recycled,40.7322152,-73.3868824
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",7164,Outgoing,Recycled,40.8007112,-72.9232204
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Concrete,2019,"Islip, NY, USA",7164,Outgoing,Recycled,40.7298207,-73.2103934
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Gravel,2019,"Smithtown, NY, USA",265,Outgoing,Recycled,40.8559314,-73.2006687
[52CP0246],DeChiaro Associates Corp. (Lot 2 & 2A),-72.93162861,40.80937763,Transfer Facility,Gravel,2019,"North Hempstead, NY, USA",265,Outgoing,Recycled,40.8099386,-73.6771682
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Other,2019,"Sands Point, NY 11050, USA",29.78,Incoming,,40.8517669,-73.718742
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Other,2019,"Plandome, NY 11030, USA",29.78,Incoming,,40.8067675,-73.7034639
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Other,2019,"Roslyn Harbor, NY, USA",29.78,Incoming,,40.8164891,-73.6370727
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Old Corrugated Containers,2019,"Sands Point, NY 11050, USA",56.87,Incoming,,40.8517669,-73.718742
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Old Corrugated Containers,2019,"Plandome, NY 11030, USA",56.87,Incoming,,40.8067675,-73.7034639
[30W21R],Dejana Industries Inc,-73.70439217,40.84002285,Transfer Facility,Old Corrugated Containers,2019,"Roslyn Harbor, NY, USA",56.87,Incoming,,40.8164891,-73.6370727
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Concrete,2019,"Southampton, NY, USA",449,Incoming,,40.8598637,-72.5678012
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,General C&D Debris,2019,"Southampton, NY, USA",14068,Incoming,,40.8598637,-72.5678012
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Wood,2019,"Southampton, NY, USA",626,Incoming,,40.8598637,-72.5678012
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Yard Waste,2019,"Southampton, NY, USA",142,Incoming,,40.8598637,-72.5678012
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",14068,Outgoing,Disposed,40.8007112,-72.9232204
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Bulk Metal (from C&D Debris),2019,"71 Peconic Ave, Medford, NY 11763, USA",301,Outgoing,Recycled,40.8177235,-72.9748653
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Bulk Metal (from C&D Debris),2019,"2065 9th Ave, Ronkonkoma, NY 11779, USA",301,Outgoing,Recycled,40.7940673,-73.1409225
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Concrete,2019,"585 Middle Line Hwy, Bridgehampton, NY 11932, USA",1904,Outgoing,Recycled,40.9716186,-72.3406066
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Concrete,2019,"225 Springs Fireplace Rd, East Hampton, NY 11937, USA",1904,Outgoing,Recycled,40.986658,-72.177061
[52W113],Emil Norsic & Son Inc,-72.41035149,40.90029732,Transfer Facility,Unadulterated Wood,2019,"Speonk, Remsenburg-Speonk, NY, USA",2780,Outgoing,Recycled,40.8239791,-72.7008489
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Concrete,2019,"Hempstead, NY, USA",785.37,Incoming,,40.6450219,-73.6339087
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,General C&D Debris,2019,"Hempstead, NY, USA",23669.31,Incoming,,40.6450219,-73.6339087
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Construction and Demolition Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",23346.76,Outgoing,Disposed,40.8007112,-72.9232204
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Construction and Demolition Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",23346.76,Outgoing,AOC,40.8007112,-72.9232204
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Construction and Demolition Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",23346.76,Outgoing,Transferred,40.7433395,-73.4136276
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Construction and Demolition Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",23346.76,Outgoing,Disposed,40.7614568,-73.4349464
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Construction and Demolition Debris,2019,"315 Partition St Ext, Rensselaer, NY 12144, USA",23346.76,Outgoing,Disposed,42.643814,-73.730517
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Bulk Metal (from C&D Debris),2019,"460 Brown Ct, Oceanside, NY 11572, USA",315,Outgoing,Recycled,40.6245913,-73.6530537
[30W22],Framitz Inc,-73.65327214,40.62204936,Transfer Facility,Concrete,2019,"3631 Hampton Rd, Oceanside, NY 11572, USA",785.37,Outgoing,Recycled,40.6227264,-73.6533355
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Concrete,2020,"Nassau County, NY, USA",2,Incoming,,40.6546145,-73.5594128
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,General C&D Debris,2020,"Nassau County, NY, USA",9257,Incoming,,40.6546145,-73.5594128
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,"Rock, Stone, and Gravel",2020,"Nassau County, NY, USA",5,Incoming,,40.6546145,-73.5594128
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",11396,Incoming,,40.6546145,-73.5594128
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,"Rock, Stone, and Gravel",2019,"Nassau County, NY, USA",56,Incoming,,40.6546145,-73.5594128
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"350 Horseblock Road, Brookhaven, NY 11719, USA",9156,Outgoing,Disposed,40.8007112,-72.9232204
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"1633 New Hwy, Farmingdale, NY 11735, USA",9156,Outgoing,Transferred,40.7433395,-73.4136276
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Bulk Metal (from C&D Debris),2020,"71 Peconic Ave, Medford, NY 11763, USA",41,Outgoing,Recycled,40.8177235,-72.9748653
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",11441,Outgoing,Disposed,40.8007112,-72.9232204
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",11441,Outgoing,Transferred,40.7433395,-73.4136276
[30CP0102],Gershow Recycling of Freeport,-73.57218282,40.64749674,Transfer Facility,Bulk Metal (from C&D Debris),2019,"71 Peconic Ave, Medford, NY 11763, USA",52,Outgoing,Recycled,40.8177235,-72.9748653
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,General C&D Debris,2020,"Nassau County, NY, USA",10172,Incoming,,40.6546145,-73.5594128
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,"Rock, Stone, and Gravel",2020,"Nassau County, NY, USA",2,Incoming,,40.6546145,-73.5594128
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",11425,Incoming,,40.6546145,-73.5594128
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,"Rock, Stone, and Gravel",2019,"Nassau County, NY, USA",7,Incoming,,40.6546145,-73.5594128
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"350 Horseblock Road, Brookhaven, NY 11719, USA",10204,Outgoing,Disposed,40.8007112,-72.9232204
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,Construction & Demolition (C&D) Debris,2020,"1633 New Hwy, Farmingdale, NY 11735, USA",10204,Outgoing,Transferred,40.7433395,-73.4136276
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,Bulk Metal (from C&D Debris),2020,"71 Peconic Ave, Medford, NY 11763, USA",76,Outgoing,Recycled,40.8177235,-72.9748653
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",4137,Outgoing,Disposed,40.8007112,-72.9232204
[30W10],Gershow Recycling of Valley Stream,-73.69498197,40.66031868,Transfer Facility,Bulk Metal (from C&D Debris),2019,"71 Peconic Ave, Medford, NY 11763, USA",86,Outgoing,Recycled,40.8177235,-72.9748653
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Babylon, NY, USA",39792.74,Incoming,,40.7107127,-73.3673169
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Babylon, NY, USA",39792.74,Incoming,,40.7107127,-73.3673169
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Brookhaven, NY, USA",39792.74,Incoming,,40.8273786,-72.995048
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Brookhaven, NY, USA",39792.74,Incoming,,40.8273786,-72.995048
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Oyster Bay, NY, USA",39792.74,Incoming,,40.7893778,-73.5358541
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,General C&D Debris,2019,"Oyster Bay, NY, USA",39792.74,Incoming,,40.7893778,-73.5358541
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",25900.83,Outgoing,Transferred,40.8007112,-72.9232204
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",25900.83,Outgoing,Transferred,40.8007112,-72.9232204
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",25900.83,Outgoing,Transferred,40.7433395,-73.4136276
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",25900.83,Outgoing,Transferred,40.7433395,-73.4136276
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"685 N Queens Ave, Lindenhurst, NY 11757, USA",25900.83,Outgoing,Recycled,40.7048835,-73.367424
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"685 N Queens Ave, Lindenhurst, NY 11757, USA",25900.83,Outgoing,Recycled,40.7048835,-73.367424
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"88 Old Dock Rd, Yaphank, NY 11980, USA",25900.83,Outgoing,Transferred,40.8110158,-72.943333
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"88 Old Dock Rd, Yaphank, NY 11980, USA",25900.83,Outgoing,Transferred,40.8110158,-72.943333
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA",25900.83,Outgoing,Transferred ,40.7395179,-73.3767253
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"120 Nancy St, West Babylon, NY 11704, USA",25900.83,Outgoing,Transferred ,40.7395179,-73.3767253
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Bulk Metal (from C&D Debris),2019,"71 Peconic Ave, Medford, NY 11763, USA",1969.64,Outgoing,Recycled,40.8177235,-72.9748653
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Bulk Metal (from C&D Debris),2019,"71 Peconic Ave, Medford, NY 11763, USA",1969.64,Outgoing,Recycled,40.8177235,-72.9748653
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Bulk Metal (from C&D Debris),2019,"3542 NY-112, Coram, NY 11727, USA",1969.64,Outgoing,Recycled,40.8560491,-72.9986924
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Bulk Metal (from C&D Debris),2019,"3542 NY-112, Coram, NY 11727, USA",1969.64,Outgoing,Recycled,40.8560491,-72.9986924
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Concrete,2019,"690 Muncy Ave, Lindenhurst, NY 11757, USA",621.03,Outgoing,Recycled,40.698047,-73.352796
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Concrete,2019,"690 Muncy Ave, Lindenhurst, NY 11757, USA",621.03,Outgoing,Recycled,40.698047,-73.352796
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Unadulterated Wood,2019,"88 Old Dock Rd, Yaphank, NY 11980, USA",3222.82,Outgoing,Recycled,40.8110158,-72.943333
[52T81],Great Northern Fibers Inc,-73.38706199,40.73358232,Transfer Facility,Unadulterated Wood,2019,"88 Old Dock Rd, Yaphank, NY 11980, USA",3222.82,Outgoing,Recycled,40.8110158,-72.943333
